Summary_file = lucerne.sum
Title = lucerne Sample Simulation
       day      year            lai        biomass  green_biomass
       250      1988          2.176       2189.320       2189.320
       251      1988          2.233       2240.531       2240.531
       252      1988          2.290       2325.282       2325.282
       253      1988          2.344       2402.228       2402.228
       254      1988          2.405       2476.863       2476.863
       255      1988          2.478       2550.113       2550.113
       256      1988          2.543       2603.967       2603.967
       257      1988          2.603       2687.301       2687.301
       258      1988          2.637       2718.622       2718.622
       259      1988          2.694       2791.945       2791.945
       260      1988          2.751       2868.687       2868.687
       261      1988          2.819       2965.478       2965.478
       262      1988          2.882       3061.916       3061.916
       263      1988          2.930       3151.160       3151.160
       264      1988          2.970       3235.662       3235.662
       265      1988          3.018       3325.566       3325.566
       266      1988          3.071       3413.813       3412.635
       267      1988          3.130       3497.062       3491.115
       268      1988          3.193       3576.558       3561.865
       269      1988          3.252       3656.797       3629.249
       270      1988          3.310       3731.327       3687.135
       271      1988          3.365       3784.876       3720.589
       272      1988          3.423       3847.926       3760.409
       273      1988          3.469       3921.242       3807.066
       274      1988          3.512       3989.389       3846.265
       275      1988          3.497       4045.048       3870.586
       276      1988          0.000        634.910        608.423
       277      1988          0.000        633.663        608.509
       278      1988          0.001        632.552        608.663
       279      1988          0.002        631.573        608.886
       280      1988          0.003        630.836        609.289
       281      1988          0.005        630.549        610.087
       282      1988          0.008        630.820        611.386
       283      1988          0.014        632.145        613.689
       284      1988          0.025        635.313        617.784
       285      1988          0.045        641.729        625.081
       286      1988          0.079        653.845        638.034
       287      1988          0.138        675.170        660.153
       288      1988          0.226        708.818        694.556
       289      1988          0.327        760.384        746.838
       290      1988          0.422        843.987        831.122
       291      1988          0.534        943.254        931.035
       292      1988          0.625       1066.856       1055.251
       293      1988          0.722       1206.269       1195.247
       294      1988          0.812       1358.949       1348.481
       295      1988          0.890       1508.234       1498.290
       296      1988          0.984       1616.561       1607.117
       297      1988          1.096       1747.271       1738.301
       298      1988          1.184       1853.169       1844.650
       299      1988          1.277       1996.157       1988.065
       300      1988          1.372       2155.920       2148.234
       301      1988          1.475       2324.738       2317.438
       302      1988          1.545       2475.863       2464.759
       303      1988          1.616       2603.972       2589.086
       304      1988          1.713       2729.806       2715.251
       305      1988          1.760       2850.131       2834.825
       306      1988          0.000        594.438        590.802
       307      1988          0.000        594.306        590.852
       308      1988          0.001        594.269        590.988
       309      1988          0.001        594.336        591.220
       310      1988          0.003        594.611        591.651
       311      1988          0.003        594.799        591.987
       312      1988          0.006        595.586        592.915
       313      1988          0.011        597.374        594.838
       314      1988          0.021        601.060        598.651
       315      1988          0.040        607.854        605.565
       316      1988          0.072        619.854        617.680
       317      1988          0.129        641.386        639.321
       318      1988          0.216        679.079        677.118
       319      1988          0.310        741.537        739.674
       320      1988          0.414        830.094        828.324
       321      1988          0.481        908.356        906.675
       322      1988          0.552       1027.324       1025.727
       323      1988          0.646       1164.217       1162.700
       324      1988          0.725       1311.838       1309.400
       325      1988          0.821       1444.345       1442.034
       326      1988          0.910       1588.154       1584.527
       327      1988          1.006       1727.939       1723.611
       328      1988          1.041       1822.716       1809.947
       329      1988          1.079       1915.443       1894.561
       330      1988          1.122       2013.584       1985.564
       331      1988          1.162       2102.457       2066.758
       332      1988          1.221       2198.761       2157.884
       333      1988          1.258       2285.523       2236.980
       334      1988          1.291       2357.483       2299.595
       335      1988          1.312       2413.540       2344.413
       336      1988          1.329       2468.679       2389.489
       337      1988          0.000        567.477        549.527
       338      1988          0.000        566.618        549.571
       339      1988          0.001        565.869        549.680
       340      1988          0.001        565.300        549.925
       341      1988          0.003        564.964        550.362
       342      1988          0.004        564.781        550.913
       343      1988          0.006        564.877        551.707
       344      1988          0.010        565.576        553.069
       345      1988          0.017        567.612        555.734
       346      1988          0.030        571.737        560.455
       347      1988          0.050        578.704        567.989
       348      1988          0.088        592.414        582.238
       349      1988          0.154        617.195        607.530
       350      1988          0.256        656.646        647.467
       351      1988          0.364        699.965        691.247
       352      1988          0.453        737.101        728.821
       353      1988          0.549        785.703        777.839
       354      1988          0.670        881.491        874.022
       355      1988          0.788        986.201        979.107
       356      1988          0.898       1092.446       1085.709
       357      1988          1.019       1203.104       1196.705
       358      1988          1.132       1325.428       1319.350
       359      1988          1.250       1440.473       1434.700
       360      1988          1.351       1568.573       1562.665
       361      1988          1.454       1691.232       1684.892
       362      1988          1.586       1802.153       1796.138
       363      1988          1.628       1914.407       1903.864
       364      1988          0.000        539.868        536.515
       365      1988          0.000        539.761        536.577
       366      1988          0.001        539.728        536.704
         1      1989          0.001        539.819        536.946
         2      1989          0.002        539.987        537.258
         3      1989          0.004        540.473        537.881
         4      1989          0.007        541.445        538.983
         5      1989          0.012        543.059        540.720
         6      1989          0.018        545.322        543.101
         7      1989          0.030        549.778        547.669
         8      1989          0.053        558.234        556.230
         9      1989          0.090        572.173        570.270
        10      1989          0.143        592.358        590.549
        11      1989          0.225        623.792        622.074
        12      1989          0.331        684.294        682.662
        13      1989          0.445        763.454        761.905
        14      1989          0.553        854.527        853.055
        15      1989          0.664        966.091        964.693
        16      1989          0.775       1089.077       1087.749
        17      1989          0.885       1224.364       1223.103
        18      1989          0.957       1340.090       1336.319
        19      1989          1.023       1439.184       1432.286
        20      1989          1.111       1544.719       1537.120
        21      1989          1.174       1632.642       1620.914
        22      1989          1.301       1724.479       1713.401
        23      1989          1.437       1809.017       1798.550
        24      1989          1.474       1896.612       1886.722
        25      1989          0.000        532.306        529.440
        26      1989          0.000        532.228        529.506
        27      1989          0.001        532.211        529.627
        28      1989          0.001        532.332        529.877
        29      1989          0.003        532.687        530.356
        30      1989          0.005        533.547        531.333
        31      1989          0.010        535.047        532.945
        32      1989          0.016        537.463        535.466
        33      1989          0.027        541.288        539.391
        34      1989          0.043        547.133        545.332
        35      1989          0.054        551.255        549.544
        36      1989          0.065        555.179        553.554
        37      1989          0.097        567.136        565.592
        38      1989          0.151        587.746        586.280
        39      1989          0.249        626.119        624.726
        40      1989          0.355        688.442        687.119
        41      1989          0.455        759.723        758.467
        42      1989          0.572        838.539        837.346
        43      1989          0.687        932.918        931.785
        44      1989          0.739       1017.472       1012.587
        45      1989          0.775       1087.681       1077.706
        46      1989          0.808       1151.931       1136.437
        47      1989          0.837       1210.696       1189.339
        48      1989          0.875       1276.587       1250.466
        49      1989          0.909       1335.006       1303.627
        50      1989          0.936       1382.569       1344.880
        51      1989          0.958       1422.609       1378.243
        52      1989          1.081       1506.696       1464.775
        53      1989          1.122       1599.099       1559.485
        54      1989          0.000        527.334        514.156
        55      1989          0.000        526.728        514.213
        56      1989          0.001        526.218        514.332
        57      1989          0.001        525.836        514.548
        58      1989          0.002        525.647        514.927
        59      1989          0.004        525.603        515.422
        60      1989          0.006        525.973        516.304
        61      1989          0.010        527.091        517.908
        62      1989          0.016        528.739        520.017
        63      1989          0.025        531.820        523.536
        64      1989          0.039        536.538        528.671
        65      1989          0.067        546.497        539.025
        66      1989          0.112        563.256        556.160
        67      1989          0.181        589.553        582.813
        68      1989          0.291        632.349        625.948
        69      1989          0.396        700.762        694.682
        70      1989          0.503        786.645        780.871
        71      1989          0.616        884.360        878.875
        72      1989          0.724        994.255        989.046
        73      1989          0.839       1089.745       1084.798
        74      1989          0.946       1174.714       1170.015
        75      1989          1.051       1230.880       1226.416
        76      1989          1.141       1281.022       1276.783
        77      1989          1.242       1350.504       1346.478
        78      1989          1.359       1446.211       1442.387
        79      1989          1.480       1558.730       1555.097
        80      1989          1.600       1680.500       1677.050
        81      1989          1.647       1798.034       1794.104
        82      1989          0.000        533.722        532.234
        83      1989          0.000        533.695        532.282
        84      1989          0.001        533.685        532.342
        85      1989          0.001        533.676        532.401
        86      1989          0.001        533.725        532.513
        87      1989          0.002        533.869        532.718
        88      1989          0.002        534.118        533.024
        89      1989          0.003        534.426        533.387
        90      1989          0.005        534.825        533.839
        91      1989          0.006        535.406        534.468
        92      1989          0.007        535.789        534.898
        93      1989          0.009        536.339        535.493
        94      1989          0.012        537.431        536.627
        95      1989          0.018        539.480        538.717
        96      1989          0.026        542.484        541.759
        97      1989          0.037        546.658        545.970
        98      1989          0.055        553.403        552.749
        99      1989          0.083        563.768        563.146
       100      1989          0.119        577.709        577.119
       101      1989          0.151        589.683        589.122
       102      1989          0.202        609.728        609.195
       103      1989          0.269        636.427        635.920
       104      1989          0.357        677.621        677.140
       105      1989          0.440        728.877        728.420
       106      1989          0.525        785.431        784.997
       107      1989          0.620        845.995        845.583
       108      1989          0.713        908.955        908.564
       109      1989          0.812        971.480        971.108
       110      1989          0.916       1036.677       1036.323
       111      1989          0.947       1103.123       1102.735
       112      1989          0.000        484.169        483.970
       113      1989          0.000        484.179        483.990
       114      1989          0.000        484.191        484.011
       115      1989          0.000        484.207        484.037
       116      1989          0.001        484.269        484.107
       117      1989          0.001        484.366        484.212
       118      1989          0.001        484.541        484.395
       119      1989          0.002        484.821        484.682
       120      1989          0.003        485.238        485.106
       121      1989          0.005        485.872        485.747
       122      1989          0.008        486.825        486.706
       123      1989          0.011        488.070        487.956
       124      1989          0.016        490.056        489.948
       125      1989          0.025        493.153        493.051
       126      1989          0.033        496.422        496.325
       127      1989          0.039        498.385        498.293
       128      1989          0.046        500.997        500.910
       129      1989          0.059        505.983        505.900
       130      1989          0.075        511.979        511.900
       131      1989          0.102        522.247        522.172
       132      1989          0.140        536.708        536.637
       133      1989          0.185        554.313        554.246
       134      1989          0.235        573.997        573.933
       135      1989          0.263        585.479        585.418
       136      1989          0.297        598.974        598.916
       137      1989          0.330        612.523        612.467
       138      1989          0.398        641.110        641.058
       139      1989          0.473        673.074        673.024
       140      1989          0.555        709.396        709.348
       141      1989          0.633        752.597        752.552
       142      1989          0.706        800.108        800.066
       143      1989          0.783        842.045        842.004
       144      1989          0.847        901.162        901.123
       145      1989          0.925        955.303        955.267
       146      1989          0.965        977.006        976.971
       147      1989          0.976       1001.065       1000.998
       148      1989          0.000        459.717        459.684
       149      1989          0.000        459.761        459.729
       150      1989          0.001        459.823        459.793
       151      1989          0.001        459.911        459.883
       152      1989          0.001        460.009        459.982
       153      1989          0.002        460.173        460.147
       154      1989          0.002        460.409        460.385
       155      1989          0.003        460.724        460.701
       156      1989          0.004        460.923        460.901
       157      1989          0.004        461.181        461.160
       158      1989          0.006        461.815        461.795
       159      1989          0.008        462.710        462.692
       160      1989          0.011        463.692        463.675
       161      1989          0.015        465.027        465.010
       162      1989          0.019        466.732        466.716
       163      1989          0.024        468.429        468.414
       164      1989          0.033        471.767        471.753
       165      1989          0.047        477.236        477.222
       166      1989          0.068        484.895        484.882
       167      1989          0.093        494.585        494.573
       168      1989          0.120        504.731        504.719
       169      1989          0.164        521.762        521.750
       170      1989          0.215        541.829        541.818
       171      1989          0.265        567.868        567.858
       172      1989          0.296        597.421        597.412
       173      1989          0.345        635.724        635.715
       174      1989          0.393        681.567        681.558
       175      1989          0.430        724.451        724.443
       176      1989          0.463        776.018        776.010
       177      1989          0.498        836.556        836.549
       178      1989          0.541        899.215        899.208
       179      1989          0.595        943.516        943.509
       180      1989          0.658        988.171        988.164
       181      1989          0.716       1043.306       1043.300
       182      1989          0.785       1097.924       1097.918
       183      1989          0.870       1159.277       1159.271
       184      1989          0.949       1228.002       1227.996
       185      1989          1.018       1284.593       1284.588
       186      1989          1.061       1373.853       1373.848
       187      1989          1.092       1462.231       1462.226
       188      1989          1.128       1551.726       1551.721
       189      1989          1.173       1644.095       1644.091
       190      1989          1.231       1732.493       1732.490
       191      1989          1.276       1785.350       1785.346
       192      1989          1.313       1866.109       1866.105
       193      1989          1.347       1956.199       1956.196
       194      1989          1.375       2038.987       2038.983
       195      1989          1.212       2101.738       1825.695
       196      1989          0.991       2138.936       1509.407
       197      1989          1.029       2168.679       1574.883
       198      1989          1.070       2197.934       1637.788
       199      1989          1.105       2228.489       1700.032
       200      1989          0.000          0.000          0.000
       201      1989          0.000          0.000          0.000
       202      1989          0.000          0.000          0.000
       203      1989          0.000          0.000          0.000
       204      1989          0.000          0.000          0.000
       205      1989          0.000          0.000          0.000
       206      1989          0.000          0.000          0.000
       207      1989          0.000          0.000          0.000
       208      1989          0.000          0.000          0.000
       209      1989          0.000          0.000          0.000
       210      1989          0.000          0.000          0.000
