Summary_file = fieldS113.sum
Title = south plots field
year,month,day,day_month,period,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),sw(10),sw(11),sw(12),sw(13),sw(14),sw(15),sw(16),sw(17),sw(18),sw(19),sw(20),sw(21),sw(22),sw(23),sw(24),sw(25),sw(26),sw(27),sw(28),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3(9),no3(10),no3(11),no3(12),no3(13),no3(14),no3(15),nh4(1),nh4(2),nh4(3),nh4(4),nh4(5),nh4(6),nh4(7),nh4(8),nh4(9),nh4(10),nh4(11),nh4(12),nh4(13),nh4(14),nh4(15),no3_025,no3_2590,nh4_025,nh4_2590,sw_dep_025,sw_dep_2590,sw_dep_90180,no3_030,no3_3080,nh4_030,nh4_3080,sw_dep_030,sw_dep_3080,rain,T,ET,swdep(1),swdep(2),swdep(3),swdep(4),swdep(5),swdep(6),swdep(7),swdep(8),swdep(9),swdep(10),swdep(11),swdep(12),swdep(13),swdep(14),swdep(15),swdep(16),swdep(17),swdep(18),swdep(19),swdep(20),swdep(21),swdep(22),swdep(23),swdep(24),swdep(25),swdep(26),swdep(27),swdep(28),es,runoff,drain,eo,h,drain_25,drain_90,drain_180,cum_rain,cum_ET,cum_E,cum_T,cdrain_25,cdrain_90,cdrain180,cum_drain,no3(),nh4(),nit_tot(),leach_no3,cleach_25,cleach_90,urea(),biom_n(),fom_n(),hum_n(),sum@soiln2_dnit[],sum@soiln2_dlt_n_min[],surfaceom_n,surfaceom_wt,surfaceom_cover,L_dlt_n_fixed,P_dlt_n_fixed,W_biomass_n,W_root_n,L_biomass_n,L_root_n,C_biomass_n,C_root_n,P_biomass_n,P_root_n,cum_nmin010,cum_nmin1020,cum_nmin2030,no3_010,nh4_010,fom_n_010,biom_n_010,hum_n_010,no3_sol_20,no3_sol_30,no3_sol_50,no3_sol_90,cumnetdrain120
1993,12,343,9,3.000000,0.059651,0.072449,0.165747,0.201916,0.222202,0.235555,0.242775,0.265468,0.266304,0.286192,0.297622,0.307669,0.322533,0.334337,0.336107,0.336958,0.336653,0.327233,0.314622,0.302991,0.304493,0.303804,0.297701,0.308538,0.314014,0.314198,0.314368,0.314448,0.096478,0.166736,0.549698,0.675900,0.411613,0.130618,0.083560,0.064014,0.073680,0.063302,0.044170,0.027295,0.429102,0.830590,1.059444,0.065238,0.089092,0.136197,0.383175,1.028250,0.131100,0.063415,0.030920,0.035432,0.029777,0.018424,0.007936,0.001768,0.001761,0.001721,2.031043,0.306641,1.833052,0.168756,52.634998,144.087631,289.891479,2.072823,0.242776,1.864759,0.127836,64.773735,135.869492,0.000000,0.000000,0.236746,0.298255,0.724491,3.314942,8.076621,16.665156,23.555534,24.277478,26.546835,39.945545,57.238369,59.524476,61.533737,64.506696,66.867460,67.221346,67.391525,67.330585,65.446611,62.924441,60.598114,45.673993,91.141293,148.850584,154.268986,157.006855,157.098995,157.183891,78.612092,0.222340,0.000000,0.221225,7.119067,0.000000,-0.004153,-0.005720,0.027036,0.000000,0.222340,0.222340,0.000000,-0.004091,-0.005613,0.026424,0.221225,31.423660,2.058576,7681.690918,0.004631,0.000183,0.000023,0.000000,154.428192,3.743140,7490.036621,0.024728,0.375201,0.038037,6.656521,0.003323,0.000000,0.000000,5.281750,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.345751,4.589928,2.231718,1.626016,1.016452,1.101737,89.858261,1164.303101,8.368593,2.469902,0.344189,0.184452,-0.024922
1993,12,344,10,3.000000,0.060277,0.072388,0.162301,0.200646,0.221641,0.235383,0.242616,0.265236,0.266264,0.286348,0.297776,0.307685,0.322455,0.334252,0.336020,0.336871,0.336572,0.327157,0.314559,0.302933,0.304435,0.303747,0.297664,0.308503,0.313982,0.314165,0.314335,0.314415,0.097103,0.165469,0.597464,0.798055,0.509865,0.151666,0.092148,0.066246,0.076224,0.065459,0.046396,0.028735,0.429472,0.830477,1.058950,0.065345,0.088664,0.113083,0.339008,0.963606,0.091733,0.032690,0.006132,0.007589,0.007106,0.008406,0.003489,0.001767,0.001764,0.001723,2.319622,0.323275,1.661439,0.057720,52.458508,144.040695,289.860077,2.365696,0.254003,1.677784,0.037172,64.589317,135.863556,0.000000,0.000000,0.222340,0.301383,0.723878,3.246019,8.025853,16.623091,23.538283,24.261626,26.523619,39.939547,57.269573,59.555247,61.536916,64.491039,66.850424,67.204086,67.374184,67.314301,65.431352,62.911712,60.586700,45.665248,91.124181,148.832157,154.251728,156.990785,157.082639,157.167338,78.603780,0.180577,0.000000,0.217688,7.646828,0.000000,-0.004091,-0.005613,0.026424,0.000000,0.402917,0.402917,0.000000,-0.008119,-0.011166,0.052257,0.438913,31.706972,1.766525,7692.772461,0.004551,0.000366,0.000046,0.000000,154.869232,14.451602,7489.978027,0.024638,0.020449,21.287027,5511.080566,0.936425,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.462946,4.589935,2.210363,1.828046,0.927302,3.788815,89.897438,1164.271851,9.943553,3.067209,0.379812,0.190847,-0.049096
1993,12,359,25,3.000000,0.277399,0.277852,0.278331,0.279913,0.272747,0.258691,0.248127,0.263204,0.266358,0.288012,0.299442,0.307871,0.321585,0.333180,0.334878,0.335712,0.335484,0.326139,0.313700,0.302146,0.303617,0.302944,0.297173,0.308039,0.313555,0.313734,0.313899,0.313977,0.006139,0.011743,0.020469,0.034013,0.066542,0.257911,0.049475,0.018032,0.019978,0.015587,0.008147,0.014561,0.434836,0.830024,1.053669,0.017551,0.033748,0.059439,0.100871,0.204583,0.025830,0.004531,0.000000,0.000000,0.000000,0.000000,0.000000,0.001749,0.001785,0.001759,0.396817,0.107145,0.442022,0.004531,67.253799,146.900009,289.446960,0.421555,0.078335,0.444288,0.002265,79.660149,136.282745,39.100002,0.000000,21.800568,1.386993,2.778522,5.566627,11.196520,20.456007,25.869131,24.812690,26.320382,39.953651,57.602363,59.888311,61.574202,64.317007,66.635902,66.975675,67.142499,67.096890,65.227745,62.739915,60.429238,45.542554,90.883197,148.586295,154.019321,156.777690,156.867242,156.949517,78.494317,23.527008,0.000000,2.909233,80.055565,0.000000,0.693126,-0.083693,0.336218,39.100002,23.929924,23.929924,0.000000,0.769534,-0.094764,0.381806,3.348148,29.204878,0.486956,7694.620605,0.060326,0.016370,0.000064,0.000000,164.005142,11.652085,7489.271484,0.344223,5.536890,19.033728,4927.714355,0.914894,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.478537,4.977811,2.156375,0.094545,0.279803,3.435127,94.781448,1164.032104,0.303786,0.325295,0.199395,0.050003,-0.336454
1994,1,9,9,3.000000,0.067808,0.142995,0.195871,0.217857,0.233918,0.246254,0.254268,0.276866,0.275691,0.293606,0.302626,0.308332,0.321077,0.332403,0.333977,0.334774,0.334598,0.325304,0.312982,0.301473,0.302912,0.302253,0.296742,0.307650,0.313202,0.313381,0.313544,0.313622,0.040469,0.151209,0.344429,0.567190,0.387470,0.349289,0.143819,0.033466,0.028133,0.019283,0.015849,0.022531,0.439663,0.830150,1.051511,0.019996,0.043053,0.138262,0.278404,0.611692,0.072497,0.027986,0.006382,0.003847,0.000000,0.005471,0.001237,0.001743,0.001781,0.001787,1.840056,0.232625,1.163904,0.040950,56.569962,149.355118,289.420471,1.911965,0.152792,1.177897,0.024222,69.283379,140.474960,15.200000,0.000000,22.292553,0.339042,1.429949,3.917422,8.714298,17.543850,24.625399,25.426834,27.686648,41.353679,58.721210,60.525108,61.666488,64.215446,66.480513,66.795474,66.954707,66.919520,65.060793,62.596355,60.294544,45.436741,90.675879,148.371037,153.825141,156.600814,156.690324,156.772075,78.405423,20.838764,0.000000,2.406895,84.128479,0.000000,5.140925,0.181746,0.257724,54.300003,44.768688,44.768688,0.000000,5.814584,0.132596,0.635635,5.755044,30.512463,1.249812,7694.916992,0.049162,0.070613,0.000104,0.000000,165.313675,9.541516,7488.298828,0.298587,4.961852,18.390738,4761.248535,0.907507,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.190689,5.506135,2.292063,1.232454,0.683612,2.846771,94.749084,1163.596069,6.508725,2.208582,0.565618,0.068029,-0.519745
1994,1,21,21,3.000000,0.064857,0.108143,0.184641,0.208708,0.224281,0.241347,0.248660,0.271368,0.274976,0.295584,0.305024,0.309592,0.321063,0.331973,0.333396,0.334146,0.333998,0.324734,0.312485,0.301001,0.302416,0.301769,0.296414,0.307385,0.312957,0.313136,0.313299,0.313376,0.000000,0.000000,0.029432,0.195295,1.116709,0.613870,0.284592,0.106534,0.090063,0.048192,0.050807,0.039244,0.445055,0.831955,1.052400,0.000000,0.000000,0.061179,0.122305,0.346478,0.122077,0.056305,0.021823,0.018876,0.012429,0.010952,0.003989,0.001660,0.001702,0.001731,1.955306,0.554784,0.652039,0.114909,54.402676,147.886398,289.707031,2.097602,0.387085,0.680191,0.081280,66.835663,139.932938,5.200000,0.000000,7.586634,0.324287,1.081427,3.692822,8.348321,16.821090,24.134730,24.865973,27.136798,41.246447,59.116700,61.004895,61.918310,64.212588,66.394563,66.679137,66.829135,66.799547,64.946882,62.497023,60.200194,45.362465,90.530617,148.206851,153.692541,156.478700,156.567822,156.649384,78.344044,7.493481,0.000000,1.667919,74.789879,0.000000,-0.133726,0.462977,0.171704,59.500004,52.262169,52.262169,0.000000,5.688366,0.588937,0.805405,7.422963,30.802841,0.817088,7696.023438,0.033637,0.082178,0.000309,0.000000,169.467941,7.504476,7487.432617,0.217523,5.484888,17.031765,4409.418457,0.889717,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.827774,6.183398,2.529115,0.596963,0.298977,2.185611,97.652832,1163.329102,2.339336,6.638740,1.144504,0.218353,-0.555110
1994,2,36,5,3.000000,0.125833,0.204434,0.224359,0.240555,0.249434,0.250744,0.248383,0.268567,0.274838,0.296301,0.305939,0.310685,0.321428,0.331721,0.332843,0.333494,0.333358,0.324119,0.311941,0.300478,0.301866,0.301231,0.296032,0.307085,0.312685,0.312866,0.313029,0.313106,0.000992,0.028124,0.078456,0.158070,1.113825,1.354471,0.617770,0.303125,0.292402,0.188939,0.136721,0.078504,0.453573,0.836243,1.055461,0.005842,0.051447,0.084196,0.162314,0.433126,0.213708,0.098906,0.041182,0.032898,0.022355,0.014299,0.006099,0.001549,0.001595,0.001633,2.733938,1.470597,0.950633,0.202491,60.564812,148.588989,289.929169,3.042823,1.093351,1.000086,0.145888,72.983963,139.761765,25.499998,0.000000,16.928875,0.629163,2.044337,4.487181,9.622217,18.707547,25.074368,24.838304,26.856693,41.225748,59.260168,61.187747,62.137080,64.285565,66.344107,66.568535,66.698729,66.671637,64.823802,62.388199,60.095659,45.279906,90.369273,148.016202,153.542679,156.342568,156.432809,156.514297,78.276446,19.020641,0.000000,1.841689,106.524307,0.000000,0.294483,0.421258,0.189919,85.000008,71.282806,71.282806,0.000000,6.005595,0.999744,0.994098,9.264649,32.391945,1.206311,7697.590332,0.036702,0.126709,0.001393,0.000000,172.431641,5.564135,7485.995605,0.276028,9.723663,15.152931,3923.000977,0.859353,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.079773,7.345904,3.017251,0.636917,0.448174,1.811596,100.006065,1162.857422,1.642763,5.953879,2.487168,0.709270,-0.454505
1994,2,51,20,3.000000,0.176188,0.216266,0.230541,0.245477,0.253959,0.254075,0.262930,0.287859,0.290299,0.319539,0.325906,0.329373,0.340780,0.350571,0.350932,0.351257,0.350621,0.340622,0.326122,0.312762,0.313495,0.312182,0.304278,0.314570,0.319599,0.319761,0.319957,0.319615,0.013394,0.028655,0.049000,0.080041,0.109929,0.560879,0.750400,0.888269,1.116133,0.952840,0.504417,0.254270,0.317741,0.613003,0.905341,0.012202,0.029897,0.059031,0.107139,0.316320,0.184453,0.096739,0.043498,0.042218,0.025569,0.021210,0.010909,0.002820,0.001983,0.001855,0.841898,3.959851,0.709042,0.218629,61.927826,156.621826,306.921814,1.217098,3.332442,0.757411,0.159654,75.074348,149.385010,108.900002,0.000000,34.713711,0.880938,2.162662,4.610811,9.819064,19.046894,25.407455,26.293041,28.785881,43.544851,63.907758,65.181217,65.874647,68.155988,70.114115,70.186462,70.251319,70.124114,68.124482,65.224362,62.552319,47.024189,93.654552,152.138781,157.285185,159.799525,159.880647,159.978741,79.903685,35.035480,0.000000,2.671860,78.650810,0.000000,72.551262,59.467300,41.746002,193.900009,106.318291,106.318291,0.000000,78.506981,61.153748,44.155437,11.936510,32.985535,0.989174,7698.639648,0.052448,2.089493,0.448693,0.000000,175.003250,4.658060,7485.003418,0.718447,8.345675,13.333323,3451.915283,0.821998,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.588459,8.228772,3.441891,0.207733,0.313709,1.758536,102.352158,1162.570679,0.815159,0.577148,2.853988,2.563180,53.965340
1994,3,66,7,3.000000,0.074790,0.170886,0.205459,0.224863,0.239070,0.248155,0.254524,0.280914,0.289957,0.313823,0.320910,0.323416,0.335334,0.344994,0.345545,0.345948,0.345008,0.334978,0.320978,0.308346,0.309448,0.308365,0.301298,0.311777,0.316955,0.317096,0.317228,0.317291,0.015681,0.075576,0.169144,0.351052,0.805103,1.156399,1.103392,1.110857,1.397169,1.102364,0.593293,0.298214,0.306934,0.565502,0.837612,0.003979,0.039435,0.122835,0.262102,0.559471,0.177918,0.096369,0.048320,0.052420,0.035091,0.018755,0.008649,0.001385,0.001347,0.001342,2.572955,5.010428,1.165740,0.241578,57.932293,153.943848,301.948883,3.124651,4.162086,1.213925,0.184015,70.658478,147.075745,18.700001,0.000000,24.570780,0.373952,1.708857,4.109188,8.994502,17.930257,24.815534,25.452373,28.091381,43.493561,62.764621,64.181995,64.683184,67.066897,68.998867,69.108950,69.189671,69.001681,66.995506,64.195600,61.669243,46.417212,92.509355,150.648868,155.888510,158.477625,158.548142,158.613900,79.322658,22.479399,0.000000,22.882174,79.669724,0.000000,0.192131,4.019695,9.549414,212.600021,128.797684,128.797684,0.000000,78.723083,64.599060,52.573681,34.818680,34.691872,1.458351,7698.576660,0.441104,2.094837,0.489663,0.000000,174.855087,3.761478,7483.810059,0.905696,8.602802,12.049102,3119.438721,0.789805,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.925041,9.205881,3.928527,0.879821,0.614841,1.470494,103.010826,1162.167236,3.902961,4.490190,4.335126,3.212358,59.101772
1994,3,81,22,3.000000,0.075899,0.180373,0.210229,0.228866,0.242003,0.249574,0.258093,0.283692,0.290908,0.316627,0.323008,0.326262,0.338099,0.347749,0.348195,0.348610,0.347699,0.337666,0.323333,0.310363,0.311317,0.310126,0.302596,0.312931,0.317945,0.317845,0.317499,0.317243,0.004481,0.026291,0.060815,0.129327,0.207540,1.245460,1.329684,1.337756,1.738192,1.495661,0.814527,0.414675,0.318004,0.504016,0.758131,0.000000,0.030716,0.093471,0.179650,0.343694,0.127421,0.074812,0.052416,0.061817,0.041232,0.020613,0.009388,0.001422,0.001298,0.001283,1.673914,6.308557,0.774952,0.240584,58.650047,155.072906,304.361633,2.338756,5.236451,0.812358,0.192871,71.554718,148.235428,49.500004,0.000000,29.045332,0.379494,1.803730,4.204588,9.154632,18.150189,24.957414,25.809347,28.369227,43.636131,63.325402,64.601572,65.252410,67.619728,69.549780,69.638923,69.722094,69.539828,67.533199,64.666534,62.072678,46.697577,93.037775,151.297988,156.465337,158.972650,158.922646,158.749308,79.310852,29.216553,0.000000,10.094462,61.171452,0.000000,19.577785,17.882683,15.292856,262.100006,158.014252,158.014252,0.000000,98.288712,82.616737,68.178642,44.913143,34.568138,1.067988,7698.721191,0.188933,2.911340,0.774975,0.000000,176.464828,3.429877,7483.190430,0.904153,5.476936,10.811003,2798.901611,0.753268,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.278671,9.782228,4.227855,0.290094,0.418402,1.424931,104.936974,1162.046265,1.412691,1.143457,5.151947,3.983378,76.340477
1994,4,96,6,3.000000,0.124889,0.169285,0.195042,0.207668,0.224768,0.242046,0.250810,0.279171,0.289189,0.312746,0.320065,0.322720,0.334570,0.344213,0.344735,0.345055,0.344068,0.333975,0.320117,0.307601,0.308692,0.307635,0.300748,0.311258,0.316462,0.316595,0.316719,0.316778,0.000466,0.006014,0.015074,0.813242,1.264002,1.645457,1.605466,1.553895,2.015555,1.671182,0.902950,0.458311,0.317879,0.480109,0.716827,0.002967,0.021686,0.054360,0.096844,0.375731,0.141697,0.082389,0.055308,0.065010,0.047157,0.022802,0.010484,0.001365,0.001340,0.001331,3.744255,7.297573,0.693285,0.261265,55.587078,152.587585,301.254364,4.546988,6.043365,0.734479,0.208669,68.127571,146.385147,6.700000,0.000000,9.697472,0.624444,1.692849,3.900836,8.306707,16.857620,24.204621,25.080994,27.917145,43.378291,62.549206,64.013080,64.544059,66.914079,68.842622,68.947052,69.011091,68.813540,66.794980,64.023483,61.520171,46.303730,92.290498,150.374117,155.628877,158.231042,158.297482,158.359464,79.194559,9.995342,0.000000,13.529124,57.930149,0.000000,-0.243728,2.438670,5.751592,268.800018,168.009567,168.009567,0.000000,98.056404,84.893166,73.562332,58.442272,36.870853,1.009653,7698.536133,0.246878,2.899349,0.820280,0.000000,175.514847,2.942974,7482.196777,0.767511,6.534201,9.983053,2584.550781,0.725355,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.962856,10.566481,4.630301,1.256130,0.301101,1.223510,105.168953,1161.750854,9.790187,7.498107,6.401124,4.646460,79.619415
1994,4,103,13,3.000000,0.117326,0.183538,0.207451,0.221801,0.224705,0.240294,0.249241,0.278051,0.288332,0.311514,0.319056,0.321971,0.333685,0.343304,0.343790,0.344021,0.342982,0.332846,0.319165,0.306776,0.307905,0.306875,0.300191,0.310743,0.315984,0.316118,0.316243,0.316303,0.001244,0.007437,0.020616,0.050440,1.366449,1.819923,1.716356,1.635991,2.116900,1.744645,0.939360,0.477125,0.319299,0.473592,0.704412,0.000861,0.018226,0.074426,0.138447,0.240591,0.124352,0.080929,0.058382,0.068771,0.051141,0.024616,0.011260,0.001436,0.001406,0.001394,3.266109,7.683572,0.596903,0.271531,56.325348,151.914108,300.455750,4.124287,6.355714,0.637367,0.218758,68.787407,145.819916,7.300000,0.000000,5.877965,0.586629,1.835379,4.149027,8.872054,16.852884,24.029375,24.924124,27.805107,43.249868,62.302887,63.811274,64.394181,66.737035,68.660851,68.758037,68.804246,68.596399,66.569255,63.833057,61.355120,46.185693,92.062599,150.095732,155.371458,157.992049,158.058891,158.121428,79.075693,6.636979,0.000000,4.189384,21.899050,0.000000,-0.076804,0.690054,1.517957,276.100006,174.646530,174.646530,0.000000,97.981216,85.562523,75.030296,62.631657,36.512753,0.926237,7698.814453,0.074963,2.897908,0.836825,0.000000,176.627579,2.823959,7481.924316,0.294534,2.494489,0.458458,118.692017,0.057619,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61.387844,10.849391,4.776431,0.535220,0.312157,1.193737,106.476273,1161.727783,0.568530,8.108100,6.886325,4.894582,80.539528
1994,4,118,28,3.000000,0.058445,0.067838,0.142800,0.194761,0.218644,0.237499,0.246978,0.276195,0.286733,0.309472,0.317345,0.320657,0.332377,0.341901,0.342320,0.342390,0.341200,0.331219,0.317711,0.305478,0.306681,0.305739,0.299276,0.309911,0.315221,0.315358,0.315484,0.315544,0.065586,0.116060,0.455469,1.283969,2.024013,2.170974,1.963623,1.828314,2.349881,1.926343,1.027896,0.520933,0.324605,0.464060,0.684039,0.013447,0.038008,0.117765,0.419612,0.736840,0.125368,0.081064,0.058168,0.069062,0.054057,0.026054,0.011850,0.001462,0.001439,0.001432,6.116071,8.582108,1.451040,0.275378,51.765236,150.811508,299.185394,7.097883,7.086349,1.491572,0.221819,64.114113,144.872757,1.500000,0.000000,7.911877,0.292223,0.678379,2.856002,7.790428,16.398309,23.749894,24.697752,27.619503,43.009904,61.894473,63.468924,64.131386,66.475408,68.380236,68.463909,68.478002,68.240062,66.243872,63.542210,61.095524,46.002153,91.721744,149.638040,154.955671,157.610707,157.678848,157.742007,78.886089,6.197429,0.000000,6.651427,48.980614,0.000000,-0.138855,1.119250,2.419763,277.600006,180.843979,180.843979,0.000000,97.844124,86.656937,77.395050,69.283089,39.809780,1.786565,7698.375000,0.117130,2.900949,0.868878,0.000000,173.053513,2.773621,7480.951172,0.562291,4.924435,0.218155,56.478901,0.027844,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,63.958977,11.461415,5.095250,2.595755,0.834445,1.278358,104.437798,1161.383789,16.481360,12.342814,7.950616,5.463582,82.067688
1994,5,133,13,3.000000,0.061400,0.080368,0.153265,0.185156,0.214639,0.235755,0.245428,0.274764,0.285430,0.307950,0.316058,0.319641,0.331345,0.340856,0.341217,0.341190,0.340047,0.330016,0.316675,0.304595,0.305904,0.305075,0.298581,0.309280,0.314645,0.314786,0.314916,0.314978,0.127657,0.258246,0.709470,2.042462,3.107987,2.525643,2.176798,1.993259,2.550297,2.097620,1.112710,0.562366,0.331448,0.457943,0.668838,0.000000,0.032531,0.102684,0.382525,0.661894,0.118857,0.082659,0.062064,0.073871,0.059594,0.028676,0.012953,0.001567,0.001532,0.001521,8.771465,9.374329,1.298491,0.292526,51.255608,150.014862,298.217438,9.859864,7.729575,1.339821,0.236859,63.526989,144.152298,7.200000,0.000000,7.723283,0.307000,0.803684,3.065309,7.406242,16.097915,23.575457,24.542760,27.476415,42.814459,61.590034,63.211530,63.928164,66.269042,68.171134,68.243319,68.238053,68.009389,66.003216,63.334926,60.918935,45.885568,91.522486,149.290276,154.639798,157.322661,157.392857,157.457980,78.744542,7.825857,0.000000,4.853118,35.362598,0.000000,-0.116871,0.825756,1.808237,284.800018,188.669800,188.669800,0.000000,97.728439,87.467911,79.173973,74.136208,42.904613,1.654983,7697.826172,0.083710,2.912308,0.898904,0.000000,170.561600,2.550239,7480.153809,0.481067,3.591733,0.202059,52.311954,0.025817,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65.549850,11.955150,5.366178,4.173831,0.738371,1.189074,103.238869,1161.147583,27.577579,19.306765,8.869409,5.956624,83.210068
1994,5,137,17,3.000000,0.060332,0.074279,0.140069,0.185042,0.213823,0.235381,0.245083,0.274433,0.285123,0.307604,0.315764,0.319405,0.331093,0.340613,0.340965,0.340927,0.339781,0.329747,0.316447,0.304403,0.305733,0.304922,0.298433,0.309139,0.314515,0.314655,0.314786,0.314848,0.141176,0.254482,0.781518,2.105445,3.313741,2.586178,2.205828,2.016950,2.580267,2.127046,1.128422,0.570448,0.333281,0.456621,0.665426,0.002302,0.029171,0.100458,0.387335,0.588217,0.121015,0.084318,0.063476,0.075599,0.061309,0.029514,0.013316,0.001610,0.001568,0.001555,9.182540,9.494302,1.228498,0.299459,50.822330,149.834610,297.991486,10.285454,7.827177,1.270657,0.242543,63.076504,143.986694,2.500000,0.000000,2.610506,0.301659,0.742792,2.801387,7.401692,16.036714,23.538087,24.508344,27.443293,42.768502,61.520729,63.152754,63.880973,66.218613,68.122555,68.192944,68.185410,67.956225,65.949433,63.289499,60.880676,45.859891,91.476648,149.216506,154.569423,157.257394,157.327517,157.392810,78.712014,2.961413,0.000000,1.097254,7.415213,0.000000,-0.028389,0.186882,0.415759,287.300018,191.631195,191.631195,0.000000,97.700302,87.651955,79.583984,75.233452,43.349724,1.593218,7697.697754,0.018694,2.916882,0.906664,0.000000,170.202682,2.521732,7480.031250,0.111561,0.522527,0.199807,51.728691,0.025533,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65.767006,12.023909,5.405059,4.387201,0.715338,1.179155,103.073616,1161.114990,28.445457,20.663467,9.000313,6.033101,83.470703
1994,5,138,18,4.000000,0.125069,0.080906,0.138231,0.184864,0.213631,0.235292,0.245001,0.274353,0.285049,0.307520,0.315693,0.319348,0.331032,0.340554,0.340904,0.340864,0.339717,0.329683,0.316393,0.304357,0.305690,0.304884,0.298399,0.309106,0.314484,0.314624,0.314754,0.314817,0.142508,0.259796,0.792800,2.119297,3.355502,2.600682,2.212438,2.022358,2.587149,2.133986,1.132175,0.572390,0.333745,0.456310,0.664607,0.000724,0.029191,0.099259,0.388108,0.575177,0.121484,0.084672,0.063775,0.075966,0.061683,0.029699,0.013396,0.001620,0.001576,0.001563,9.270585,9.522018,1.213943,0.300945,51.145077,149.791199,297.936707,10.376804,7.849712,1.256279,0.243760,63.395119,143.946716,1.300000,0.000000,0.649369,0.625344,0.809063,2.764617,7.394578,16.022293,23.529181,24.500089,27.435285,42.757353,61.504024,63.138580,63.869559,66.206355,68.110756,68.180763,68.172725,67.943441,65.936540,63.278618,60.871439,45.853528,91.465088,149.199311,154.552908,157.241860,157.311840,157.377121,78.704176,0.984171,0.000000,0.263913,1.298133,0.000000,-0.006941,0.044978,0.100400,1.300000,0.984171,0.984171,0.000000,-0.006882,0.044322,0.099060,0.263913,43.444599,1.580434,7697.667480,0.004483,0.001233,0.001923,0.000000,170.124329,2.515446,7480.003906,0.027135,0.117070,0.198956,51.508450,0.025425,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65.814262,12.039338,5.413839,4.432902,0.709008,1.177057,103.039047,1161.107910,28.660151,20.942706,9.030325,6.050770,0.062777
1994,5,145,25,4.000000,0.057717,0.065039,0.109614,0.181975,0.212389,0.234711,0.244457,0.273820,0.284552,0.306966,0.315223,0.318968,0.330622,0.340159,0.340497,0.340441,0.339295,0.329259,0.316035,0.304050,0.305401,0.304616,0.298175,0.308894,0.314283,0.314419,0.314548,0.314610,0.187894,0.308576,0.800008,2.253619,3.645519,2.714638,2.265830,2.065106,2.640866,2.187507,1.160713,0.586884,0.337168,0.454408,0.659221,0.004163,0.026951,0.080818,0.386426,0.507542,0.122702,0.086056,0.064980,0.077421,0.063413,0.030550,0.013752,0.001660,0.001609,0.001594,9.910254,9.739665,1.128602,0.307145,49.810490,149.503815,297.571381,11.043169,8.026394,1.171630,0.248842,62.033348,143.680908,1.200000,0.000000,3.389567,0.288585,0.650394,2.192286,7.279010,15.929162,23.471052,24.445720,27.381955,42.682795,61.393292,63.044583,63.793578,66.124370,68.031725,68.099422,68.088207,67.858926,65.851846,63.207038,60.809906,45.810095,91.384847,149.087716,154.447059,157.141700,157.209629,157.273979,78.652484,2.581344,0.000000,1.743870,12.469610,0.000000,-0.046985,0.297489,0.667177,2.500000,3.565516,3.565516,0.000000,-0.053481,0.337709,0.757774,2.007783,44.164577,1.502583,7697.454102,0.029485,0.010880,0.015220,0.000000,169.524918,2.472085,7479.791504,0.185605,0.865309,0.196916,50.980377,0.025168,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.058199,0.022187,0.012280,4.765270,0.667539,1.164711,102.779556,1161.055786,30.960511,22.885819,9.268820,6.187190,0.479009
